serial_num	species	lib_type	srr_number	URL	title	A1	C1	G1	T1	N1	A2	C2	G2	T2	N2	A3	C3	G3	T3	N3	A4	C4	G4	T4	N4	A5	C5	G5	T5	N5	A6	C6	G6	T6	N6	A7	C7	G7	T7	N7	A8	C8	G8	T8	N8	A9	C9	G9	T9	N9	A10	C10	G10	T10	N10	A11	C11	G11	T11	N11	A12	C12	G12	T12	N12	A13	C13	G13	T13	N13	A14	C14	G14	T14	N14	A15	C15	G15	T15	N15	A16	C16	G16	T16	N16	A17	C17	G17	T17	N17	A18	C18	G18	T18	N18	A19	C19	G19	T19	N19	A20	C20	G20	T20	N20	A21	C21	G21	T21	N21	A22	C22	G22	T22	N22	A23	C23	G23	T23	N23	A24	C24	G24	T24	N24	A25	C25	G25	T25	N25	A26	C26	G26	T26	N26	A27	C27	G27	T27	N27	A28	C28	G28	T28	N28	A29	C29	G29	T29	N29	A30	C30	G30	T30	N30	A31	C31	G31	T31	N31	A32	C32	G32	T32	N32	A33	C33	G33	T33	N33	A34	C34	G34	T34	N34	A35	C35	G35	T35	N35	A36	C36	G36	T36	N36	A37	C37	G37	T37	N37	A38	C38	G38	T38	N38	A39	C39	G39	T39	N39	A40	C40	G40	T40	N40	A41	C41	G41	T41	N41	A42	C42	G42	T42	N42	A43	C43	G43	T43	N43	A44	C44	G44	T44	N44	A45	C45	G45	T45	N45	A46	C46	G46	T46	N46	A47	C47	G47	T47	N47	A48	C48	G48	T48	N48	A49	C49	G49	T49	N49	A50	C50	G50	T50	N50	
6111	Homo sapiens	ATAC-seq	SRR7225827	ftp.sra.ebi.ac.uk/vol1/fastq/SRR722/007/SRR7225827/SRR7225827_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR722/007/SRR7225827/SRR7225827_2.fastq.gz	Chromatin-informed inference of transcriptional programs in gynecologic cancers [ATAC-Seq]	21	26	40	11	0	19	26	19	34	0	22	29	19	28	0	16	32	14	36	0	35	15	14	34	0	35	15	31	17	0	28	19	29	22	0	33	20	25	19	0	15	38	24	21	0	26	22	18	32	0	23	20	34	21	0	26	24	21	27	0	20	25	30	23	0	21	31	21	24	0	29	24	24	21	0	27	23	24	25	0	27	22	22	27	0	27	23	22	26	0	26	22	22	28	0	27	22	22	27	0	26	23	22	26	0	26	23	23	26	0	26	22	23	26	0	26	23	23	26	0	26	23	23	26	0	26	23	22	27	0	27	23	22	26	0	26	22	22	27	0	26	22	23	27	0	26	23	22	26	0	26	22	23	27	0	26	23	22	27	0	26	23	22	27	0	25	23	23	27	0	26	23	22	27	0	26	24	22	26	0	25	23	23	27	0	26	23	22	27	0	25	23	22	27	0	24	24	22	28	0	24	25	22	28	0	23	26	21	28	0	22	24	21	30	0	22	24	21	30	0	22	25	20	31	0	22	25	20	31	0	23	25	18	31	0	24	24	18	32	0	24	24	19	31	0	25	24	18	31	0
1744	Homo sapiens	ATAC-seq	SRR8812236	ftp.sra.ebi.ac.uk/vol1/fastq/SRR881/006/SRR8812236/SRR8812236_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR881/006/SRR8812236/SRR8812236_2.fastq.gz	ATAC-seq studies to open chromatin acessible region of AD brain samples	21	25	40	11	0	20	25	20	33	0	23	27	18	29	0	17	30	14	37	0	37	13	13	35	0	37	14	29	17	0	29	18	27	23	0	33	21	24	20	0	15	37	23	22	0	27	21	17	33	0	24	20	32	22	0	27	23	20	28	0	21	25	28	25	0	22	30	21	26	0	29	24	23	22	0	27	23	23	25	0	28	22	21	27	0	28	23	21	26	0	26	22	22	28	0	28	22	22	27	0	27	23	22	26	0	27	22	22	27	0	27	22	22	27	0	27	23	22	26	0	27	22	22	27	0	27	23	21	27	0	28	23	21	26	0	27	21	22	28	0	27	21	22	27	0	27	22	22	26	0	26	22	22	28	0	27	23	21	27	0	28	22	21	27	0	26	22	23	27	0	27	22	22	27	0	27	23	22	26	0	26	22	23	27	0	28	22	22	27	0	28	22	21	27	0	26	22	22	28	0	27	23	22	27	0	28	23	21	26	0	26	22	22	28	0	28	22	21	27	0	27	23	21	27	0	26	23	23	27	0	27	22	21	28	0	27	23	21	28	0	27	22	22	28	0	27	23	21	28	0
3810	Mus musculus	ATAC-seq	SRR6703116	ftp.sra.ebi.ac.uk/vol1/fastq/SRR670/006/SRR6703116/SRR6703116.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR670/006/SRR6703116/SRR6703116_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR670/006/SRR6703116/SRR6703116_2.fastq.gz	Metabolic reprogramming of macrophage polarization by creatine [ATAC-seq]	40	60	0	0	0	0	0	40	60	0	0	0	80	20	0	0	60	20	20	0	20	40	0	40	0	20	0	40	40	0	20	60	0	20	0	60	0	0	40	0	20	20	0	60	0	60	0	20	20	0	20	0	20	60	0	40	20	0	40	0	20	60	0	20	0	60	20	0	20	0	0	60	40	0	0	0	40	40	20	0	20	20	20	40	0	20	40	20	20	0	0	0	60	40	0	40	20	40	0	0	100	0	0	0	0	0	20	60	20	0	20	20	60	0	0	0	40	20	40	0	20	0	40	40	0	20	0	80	0	0	20	40	40	0	0	20	40	40	0	0	20	20	40	20	0	60	20	20	0	0	20	40	40	0	0	40	20	20	20	0	60	20	20	0	0	60	0	20	20	0	0	40	20	40	0	0	20	80	0	0	40	40	0	20	0	40	20	20	20	0	60	40	0	0	0	20	0	0	80	0	60	0	20	20	0	0	0	100	0	0	0	0	40	60	0	20	0	60	20	0	0	40	0	60	0	20	40	40	0	0	60	20	0	20	0	40	20	0	40	0	0	0	20	80	0	40	40	0	20	0
6011	Mus musculus	ATAC-seq	SRR7119132	ftp.sra.ebi.ac.uk/vol1/fastq/SRR711/002/SRR7119132/SRR7119132_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR711/002/SRR7119132/SRR7119132_2.fastq.gz	Chromatin organization in the female brain fluctuates across the estrous cycle	20	25	41	11	0	20	24	16	38	0	23	27	19	30	0	17	32	13	36	0	36	13	13	35	0	36	13	32	17	0	31	19	27	21	0	37	17	24	20	0	14	39	24	21	0	30	19	14	36	0	22	19	34	22	0	26	21	19	31	0	21	24	29	25	0	23	29	19	28	0	31	22	22	23	0	30	20	21	27	0	30	20	20	29	0	29	20	19	30	0	29	20	20	29	0	29	20	20	29	0	29	21	20	28	0	30	20	20	28	0	29	20	20	28	0	29	20	20	29	0	29	21	20	28	0	29	21	20	29	0	29	20	20	29	0	29	21	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	28	21	20	28	0	29	20	20	28	0	29	20	20	29	0	29	20	20	28	0	29	20	20	29	0	29	20	20	28	0	29	21	20	28	0	29	21	20	29	0	28	21	20	28	0	29	21	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	21	28	0	29	21	20	28	0
6690	Homo sapiens	ATAC-seq	SRR8836197	ftp.sra.ebi.ac.uk/vol1/fastq/SRR883/007/SRR8836197/SRR8836197.fastq.gz	TNF promotes SREBP activity to regulate macrophage polarization and tissue repair [ATAC-seq]	21	26	41	10	0	20	26	19	33	0	22	28	20	28	0	16	33	15	34	0	33	16	16	33	0	33	16	32	17	0	29	20	29	21	0	32	21	26	20	0	16	37	24	21	0	26	23	19	31	0	22	21	34	21	0	25	24	21	27	0	20	25	30	23	0	21	31	21	25	0	28	24	24	22	0	27	23	24	24	0	27	23	22	26	0	27	23	23	26	0	25	23	23	26	0	26	23	23	26	0	26	24	23	25	0	26	23	23	26	0	26	23	23	26	0	26	23	23	26	0	26	23	23	26	0	26	23	22	27	0	26	24	22	26	0	26	23	23	27	0	25	23	23	27	0	26	23	23	26	0	26	23	23	26	0	26	23	23	26	0	26	23	23	26	0	25	23	24	26	0	26	23	23	27	0	26	23	23	26	0	26	23	23	26	0	26	23	22	27	0	26	23	22	27	0	25	23	23	27	0	26	23	23	26	0	26	24	22	26	0	25	23	23	27	0	25	24	22	27	0	25	24	22	27	0	25	24	22	27	0	25	23	22	28	0	25	24	21	28	0	25	23	21	28	0	25	23	22	28	0
1365	Mus musculus	ATAC-seq	SRR7948429	ftp.sra.ebi.ac.uk/vol1/fastq/SRR794/009/SRR7948429/SRR7948429_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR794/009/SRR7948429/SRR7948429_2.fastq.gz	Transcription factor T-bet in B cells controls germinal centre polarization and antibody affinity maturation in response to malaria (ATAC-seq)	23	25	38	12	0	22	23	16	36	0	24	26	18	30	0	18	30	13	37	0	37	13	13	35	0	37	13	30	18	0	31	18	26	23	0	36	17	24	22	0	16	35	23	23	0	29	20	15	35	0	24	19	32	23	0	28	21	19	30	0	22	22	28	25	0	24	28	19	27	0	32	22	22	23	0	30	20	21	27	0	30	20	20	28	0	29	20	20	29	0	28	20	20	29	0	29	20	20	29	0	29	21	20	28	0	29	20	20	28	0	29	20	20	28	0	29	20	20	29	0	29	20	20	28	0	29	20	20	29	0	29	20	20	28	0	29	21	20	29	0	29	21	20	29	0	29	21	20	28	0	28	20	21	29	0	29	20	20	28	0	29	21	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	28	0	28	21	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	28	20	20	29	0	29	20	20	29	0	28	21	20	29	0	28	21	20	29	0	28	21	20	29	0	28	21	20	29	0	28	21	20	29	0	28	21	19	30	0	28	21	20	30	0	28	21	19	30	0
4706	Homo sapiens	ATAC-seq	SRR8487258	ftp.sra.ebi.ac.uk/vol1/fastq/SRR848/008/SRR8487258/SRR8487258_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR848/008/SRR8487258/SRR8487258_2.fastq.gz	Study of MeCP2 in LUHMES-derived neurons	24	24	38	12	0	18	23	16	41	0	24	28	20	27	0	20	28	9	41	0	32	14	15	37	0	33	14	28	23	0	26	21	28	23	0	35	18	22	23	0	13	36	23	27	0	27	25	15	31	0	25	19	30	23	0	30	22	16	30	0	21	21	29	28	0	21	23	18	36	0	32	24	25	17	0	27	23	20	27	0	29	16	24	29	0	27	26	20	26	0	27	19	23	29	0	36	16	22	24	0	33	23	14	28	0	35	15	24	24	0	32	21	17	28	0	27	27	20	24	0	24	25	21	29	0	27	23	17	31	0	31	18	19	29	0	23	28	16	32	0	24	24	17	33	0	27	30	20	21	0	30	19	17	31	0	23	23	19	33	0	32	21	16	29	0	22	30	20	26	0	28	23	19	28	0	29	27	16	26	0	32	18	19	28	0	22	21	23	33	0	23	27	22	25	0	22	30	23	23	0	25	21	19	34	0	31	21	18	29	0	23	20	20	35	0	20	24	27	27	0	27	23	21	27	0	24	25	21	27	0	24	24	14	36	0	30	20	16	33	0	24	24	19	30	0	29	17	21	31	0
6044	Homo sapiens	ATAC-seq	SRR8310525	ftp.sra.ebi.ac.uk/vol1/fastq/SRR831/005/SRR8310525/SRR8310525_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR831/005/SRR8310525/SRR8310525_2.fastq.gz	High-throughput combinatorial indexing enables scalable single-cell chromatin accessibility profiling [Blood]	49	21	15	12	0	15	31	20	32	0	27	50	8	13	0	19	8	52	18	0	32	24	27	15	0	24	12	26	36	0	13	21	22	41	0	37	12	16	33	0	27	6	33	32	0	27	24	28	19	0	19	39	24	16	0	32	40	15	11	0	29	37	12	20	0	21	48	11	18	0	15	42	20	21	0	13	52	18	15	0	31	34	21	13	0	18	34	15	31	0	21	26	13	38	0	15	13	31	40	0	12	31	18	37	0	17	23	25	33	0	10	33	24	31	0	17	29	29	23	0	19	33	27	19	0	25	31	22	20	0	29	21	21	26	0	24	15	19	40	0	36	14	12	36	0	31	28	8	30	0	28	42	5	23	0	19	42	2	35	0	12	56	0	30	0	10	46	0	41	0	0	44	20	34	0	20	26	19	33	0	18	13	41	26	0	21	30	34	13	0	15	18	34	30	0	13	21	46	18	0	31	15	31	21	0	39	12	32	15	0	46	14	22	17	0	45	9	24	19	0	42	16	25	15	0	43	18	18	20	0	35	20	22	21	0	28	23	25	22	0	22	19	19	38	0	16	33	16	34	0
4986	Mus musculus	ATAC-seq	SRR7781215	ftp.sra.ebi.ac.uk/vol1/fastq/SRR778/005/SRR7781215/SRR7781215_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR778/005/SRR7781215/SRR7781215_2.fastq.gz	Pluripotency reprogramming by competent and incompetent POU factors uncovers temporal dependency for Oct4 and Sox2 [ATAC-Seq]	19	26	42	11	0	20	26	18	35	0	21	29	20	29	0	15	34	14	34	0	35	15	16	33	0	34	15	34	16	0	29	19	31	19	0	34	19	26	19	0	15	38	25	20	0	28	21	16	33	0	22	21	36	20	0	25	23	21	29	0	20	25	30	23	0	21	31	21	25	0	29	24	24	22	0	28	23	23	25	0	27	22	23	26	0	27	22	22	27	0	26	22	23	26	0	27	22	23	27	0	26	23	23	26	0	27	22	22	26	0	27	23	23	25	0	27	22	24	26	0	26	23	23	26	0	26	23	22	27	0	27	23	22	26	0	27	23	23	26	0	27	23	23	26	0	27	22	23	26	0	26	22	23	26	0	27	23	22	26	0	26	23	23	26	0	27	22	23	27	0	26	23	23	26	0	27	23	22	27	0	26	23	23	27	0	26	23	22	27	0	26	23	23	27	0	26	23	22	27	0	26	23	23	27	0	26	23	22	27	0	25	23	23	27	0	25	23	22	28	0	25	23	22	28	0	25	23	22	28	0	25	23	21	28	0	25	22	22	29	0	25	23	22	28	0	26	23	21	28	0
4875	Homo sapiens	ATAC-seq	SRR8313303	ftp.sra.ebi.ac.uk/vol1/fastq/SRR831/003/SRR8313303/SRR8313303_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR831/003/SRR8313303/SRR8313303_2.fastq.gz	p63 cooperates with CTCF to modulate chromatin accessibility and architecture in skin keratinocytes	
812	Homo sapiens	ATAC-seq	SRR7749590	ftp.sra.ebi.ac.uk/vol1/fastq/SRR774/000/SRR7749590/SRR7749590_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR774/000/SRR7749590/SRR7749590_2.fastq.gz	JMJD3 and UTX Determine Fidelity and Lineage Specification of Human Neural Progenitor Cells	23	26	37	12	0	22	25	16	35	0	24	27	18	30	0	17	31	13	36	0	35	15	14	34	0	36	14	32	17	0	30	18	27	22	0	35	18	24	21	0	16	37	23	22	0	28	20	16	34	0	24	20	33	21	0	27	22	19	29	0	22	24	28	24	0	23	29	20	26	0	30	22	23	23	0	30	21	22	25	0	29	21	21	27	0	29	21	21	28	0	28	21	21	29	0	28	21	21	28	0	28	22	21	27	0	28	21	21	27	0	28	21	21	27	0	28	21	21	27	0	28	21	21	27	0	28	21	21	28	0	28	21	21	28	0	28	21	21	28	0	28	21	21	28	0	28	21	21	28	0	28	21	21	28	0	28	21	21	28	0	29	21	20	28	0	27	21	21	28	0	28	21	21	28	0	28	21	21	27	0	28	21	21	28	0	28	21	21	28	0	27	22	21	28	0	27	21	21	29	0	27	22	21	28	0	27	22	21	28	0	27	22	20	29	0	27	22	20	29	0	26	22	20	30	0	27	22	20	29	0	27	22	19	30	0	27	22	19	30	0	27	22	19	30	0	27	22	19	29	0
473	Mus musculus	ATAC-seq	SRR7766552	ftp.sra.ebi.ac.uk/vol1/fastq/SRR776/002/SRR7766552/SRR7766552_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR776/002/SRR7766552/SRR7766552_2.fastq.gz	Spatial genome re-organization between fetal and adult hematopoietic stem cells	22	25	39	12	0	21	24	17	35	0	23	27	18	29	0	17	31	14	36	0	36	14	14	35	0	36	14	30	18	0	30	18	27	22	0	35	18	24	21	0	16	35	24	23	0	27	21	16	33	0	24	19	32	22	0	27	22	20	29	0	22	23	28	25	0	23	29	20	26	0	31	22	22	22	0	29	21	22	26	0	29	20	20	28	0	28	21	21	28	0	28	21	21	28	0	29	21	21	28	0	28	21	21	27	0	28	21	21	27	0	28	21	22	27	0	28	21	21	28	0	28	21	21	28	0	28	21	21	28	0	29	21	21	27	0	28	21	21	28	0	28	21	21	28	0	28	22	21	28	0	27	21	21	29	0	28	21	20	28	0	29	21	21	28	0	28	21	21	29	0	28	21	21	28	0	28	21	21	28	0	27	22	21	28	0	28	21	21	28	0	28	22	21	28	0	27	21	21	29	0	27	22	21	29	0	27	22	20	29	0	26	22	20	29	0	26	22	20	29	0	26	22	20	30	0	25	23	20	30	0	26	22	20	30	0	26	23	19	30	0	26	22	19	31	0	27	22	19	31	0
2122	Mus musculus	ATAC-seq	SRR10071130	ftp.sra.ebi.ac.uk/vol1/fastq/SRR100/030/SRR10071130/SRR10071130_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR100/030/SRR10071130/SRR10071130_2.fastq.gz	ATAC-seq profiling of in vitro FRC-conditioned, IL6-conditioned or control (anti-CD3/CD28)-stimulated CD8+ T cells	19	26	44	9	0	20	26	17	35	0	21	29	19	29	0	16	34	13	34	0	34	16	15	33	0	34	14	34	16	0	29	20	30	20	0	35	19	26	19	0	14	40	25	20	0	28	20	15	34	0	21	21	36	21	0	25	23	21	29	0	20	25	30	23	0	21	31	20	26	0	28	24	24	21	0	28	22	23	24	0	27	22	22	26	0	27	22	22	27	0	26	22	22	27	0	27	22	22	27	0	26	23	23	27	0	27	22	22	26	0	26	24	23	26	0	27	23	22	27	0	26	23	23	26	0	26	23	22	26	0	27	23	23	26	0	27	23	22	27	0	27	23	22	27	0	26	23	22	27	0	26	23	23	26	0	27	22	22	27	0	26	23	23	26	0	27	22	22	27	0	26	23	22	26	0	27	23	22	27	0	26	23	22	26	0	27	23	22	27	0	26	23	22	27	0	26	23	22	27	0	26	23	22	27	0	26	23	22	27	0	25	24	22	27	0	25	23	22	28	0	25	23	21	28	0	25	24	21	28	0	25	23	21	29	0	25	23	21	29	0	25	23	21	29	0	26	23	21	28	0
4708	Homo sapiens	ATAC-seq	SRR8487258	ftp.sra.ebi.ac.uk/vol1/fastq/SRR848/008/SRR8487258/SRR8487258_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR848/008/SRR8487258/SRR8487258_2.fastq.gz	Study of MeCP2 binding and accessibity of chromatin in absence and presence of MeCP2 using ATAC-seq	24	24	38	12	0	18	23	16	41	0	24	28	20	27	0	20	28	9	41	0	32	14	15	37	0	33	14	28	23	0	26	21	28	23	0	35	18	22	23	0	13	36	23	27	0	27	25	15	31	0	25	19	30	23	0	30	22	16	30	0	21	21	29	28	0	21	23	18	36	0	32	24	25	17	0	27	23	20	27	0	29	16	24	29	0	27	26	20	26	0	27	19	23	29	0	36	16	22	24	0	33	23	14	28	0	35	15	24	24	0	32	21	17	28	0	27	27	20	24	0	24	25	21	29	0	27	23	17	31	0	31	18	19	29	0	23	28	16	32	0	24	24	17	33	0	27	30	20	21	0	30	19	17	31	0	23	23	19	33	0	32	21	16	29	0	22	30	20	26	0	28	23	19	28	0	29	27	16	26	0	32	18	19	28	0	22	21	23	33	0	23	27	22	25	0	22	30	23	23	0	25	21	19	34	0	31	21	18	29	0	23	20	20	35	0	20	24	27	27	0	27	23	21	27	0	24	25	21	27	0	24	24	14	36	0	30	20	16	33	0	24	24	19	30	0	29	17	21	31	0
7977	Mus musculus	ATAC-seq	SRR6059608	ftp.sra.ebi.ac.uk/vol1/fastq/SRR605/008/SRR6059608/SRR6059608_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR605/008/SRR6059608/SRR6059608_2.fastq.gz	Defining transcription factor networks that govers SCC growth	24	23	38	12	0	23	23	17	36	0	26	24	17	31	0	18	27	12	40	0	37	12	12	37	0	40	12	27	19	0	32	17	25	25	0	36	17	22	23	0	17	34	22	25	0	28	20	15	35	0	26	18	30	24	0	29	21	18	31	0	23	21	26	28	0	25	26	19	28	0	33	21	20	23	0	31	20	20	27	0	32	19	18	29	0	31	19	18	30	0	30	18	19	31	0	31	19	18	30	0	31	19	19	29	0	30	19	19	30	0	30	19	19	29	0	31	19	19	30	0	30	19	19	30	0	30	19	19	31	0	31	19	19	29	0	29	19	19	31	0	30	19	19	30	0	30	20	18	30	0	28	19	19	32	0	31	19	18	30	0	31	19	18	30	0	29	19	19	31	0	30	19	19	30	0	30	19	19	30	0	28	19	19	31	0	30	19	19	31	0	30	19	18	30	0	29	20	19	31	0	29	20	18	31	0	28	21	18	31	0	27	20	18	32	0	28	20	18	32	0	28	20	18	32	0	27	21	18	32	0	28	20	17	32	0	28	21	17	32	0	28	21	17	33	0	28	20	17	33	0
3785	Mus musculus	ATAC-seq	SRR9202150	ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/000/SRR9202150/SRR9202150_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR920/000/SRR9202150/SRR9202150_2.fastq.gz	LSD1 cooperates with non-canonical NF-êB signaling to regulate marginal zone B cell development	19	26	42	11	0	21	26	17	34	0	21	27	21	29	0	16	34	15	34	0	34	16	15	33	0	33	15	33	16	0	29	21	28	20	0	34	19	25	19	0	14	39	25	20	0	28	21	16	33	0	21	20	36	20	0	25	23	21	29	0	20	24	30	23	0	21	31	21	25	0	28	24	24	21	0	28	23	23	25	0	27	22	22	26	0	27	22	22	27	0	27	23	23	26	0	27	22	23	26	0	26	23	23	26	0	27	22	23	26	0	26	23	23	26	0	26	23	23	26	0	26	23	23	26	0	27	23	22	26	0	26	23	23	27	0	27	23	22	26	0	27	23	22	26	0	27	23	22	26	0	26	22	23	26	0	27	23	23	26	0	26	23	23	26	0	27	22	23	27	0	27	23	23	26	0	27	23	22	27	0	26	23	22	27	0	27	23	22	27	0	26	23	22	26	0	27	22	23	27	0	27	22	23	26	0	27	22	23	26	0	26	23	23	26	0	27	22	23	26	0	26	23	23	26	0	26	23	22	26	0	26	22	22	27	0	27	23	22	27	0	26	22	23	27	0	27	22	22	27	0
3702	Mus musculus	ATAC-seq	SRR9228647	ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/007/SRR9228647/SRR9228647_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/007/SRR9228647/SRR9228647_2.fastq.gz	Dynamic Lineage Priming by ERK is Driven by Transcription Factor-Independent Enhancer Regulation [ATAC-Seq]	21	26	38	12	0	21	26	18	34	0	22	30	19	27	0	17	34	15	33	0	34	17	16	32	0	32	15	34	16	0	28	19	30	21	0	33	20	26	19	0	15	37	25	21	0	27	23	17	31	0	22	20	35	21	0	24	23	22	28	0	20	25	30	23	0	20	31	22	25	0	29	24	24	21	0	27	23	24	25	0	27	22	23	26	0	27	22	23	26	0	26	23	23	26	0	26	22	23	26	0	26	23	23	25	0	26	23	23	25	0	26	23	23	25	0	26	23	23	26	0	26	23	23	26	0	26	23	23	26	0	26	23	23	26	0	26	23	23	26	0	26	23	23	26	0	26	23	23	26	0	25	23	23	26	0	26	23	23	26	0	26	23	23	26	0	26	23	23	26	0	26	23	23	26	0	26	23	23	26	0	26	23	23	26	0	26	23	23	26	0	26	23	23	26	0	26	23	23	26	0	26	23	23	26	0	26	23	23	26	0	25	23	23	26	0	26	23	23	26	0	25	23	23	26	0	25	24	23	26	0	25	23	23	27	0	25	24	22	27	0	25	24	23	27	0	26	23	22	27	0
562	Mus musculus	ATAC-seq	SRR8528251	ftp.sra.ebi.ac.uk/vol1/fastq/SRR852/001/SRR8528251/SRR8528251_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR852/001/SRR8528251/SRR8528251_2.fastq.gz	CRISPR screening reveals targets to reprogram long-lived effector CD8+ T cells for cancer therapy. [ATAC-Seq]	20	24	40	11	2	21	25	17	35	0	23	27	19	28	0	17	33	14	34	0	35	15	15	33	0	34	14	33	17	0	29	19	28	21	0	34	18	24	21	0	16	37	24	21	0	28	21	16	34	0	23	20	34	21	0	26	23	20	29	0	21	24	29	24	0	22	30	20	26	0	29	25	23	22	0	28	22	23	25	0	27	22	22	27	0	27	22	21	28	0	27	22	21	28	0	27	21	21	28	0	27	22	22	28	0	27	22	21	27	0	27	23	23	26	0	27	22	22	27	0	26	23	23	27	0	27	21	22	27	0	26	22	22	27	0	28	23	21	27	0	27	22	21	28	0	27	22	22	27	0	27	22	23	26	0	27	22	22	27	0	27	23	22	27	0	27	22	22	27	0	27	22	23	26	0	27	22	22	27	0	27	23	21	27	0	27	22	22	27	0	27	22	22	27	0	27	22	21	28	0	27	22	22	27	0	27	22	22	27	0	26	23	22	27	0	27	22	23	26	0	27	23	22	27	0	27	22	22	27	0	27	23	21	27	0	27	22	22	28	0	27	22	22	27	0	27	22	22	27	0
6809	Mus musculus	ATAC-seq	SRR8575206	ftp.sra.ebi.ac.uk/vol1/fastq/SRR857/006/SRR8575206/SRR8575206_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR857/006/SRR8575206/SRR8575206_2.fastq.gz	Ikaros tumor suppression and epigenetic regulation [ATAC-seq]	21	25	40	12	0	21	25	17	35	0	23	27	19	29	0	17	32	14	35	0	36	14	14	34	0	35	14	32	17	0	30	19	28	21	0	35	18	24	20	0	16	36	24	22	0	28	21	16	33	0	23	20	33	22	0	26	23	20	29	0	21	23	29	24	0	23	29	20	26	0	31	23	23	22	0	29	21	22	26	0	29	21	21	27	0	28	21	21	28	0	28	21	21	28	0	28	21	21	28	0	28	22	21	27	0	29	21	21	27	0	28	21	21	27	0	28	21	21	28	0	28	21	22	27	0	28	21	20	28	0	28	21	21	28	0	28	22	20	28	0	28	22	21	27	0	27	22	21	28	0	27	21	21	28	0	28	21	21	27	0	28	21	21	28	0	28	20	21	28	0	28	21	21	28	0	28	21	21	28	1	27	21	21	28	1	28	20	20	27	2	27	20	21	27	2	27	20	21	27	3	26	20	20	27	4	26	20	20	26	6	25	20	19	26	7	26	20	19	25	8	25	19	19	24	10	24	19	18	25	11	24	18	19	24	12	24	18	17	24	13	23	18	18	24	14	24	18	18	23	15
6836	Mus musculus	ATAC-seq	SRR6727768	ftp.sra.ebi.ac.uk/vol1/fastq/SRR672/008/SRR6727768/SRR6727768_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR672/008/SRR6727768/SRR6727768_2.fastq.gz	Exercise instructs hematopoietic progenitor cells and reduces chronic leukocytosis [ATAC-seq]	22	25	39	12	0	21	24	16	37	0	23	27	18	30	0	17	31	13	37	0	36	13	13	36	0	37	13	31	17	0	30	18	27	22	0	37	17	24	21	0	16	37	24	22	0	29	20	15	35	0	23	20	33	22	0	27	21	20	31	0	21	23	29	25	0	23	29	19	27	0	31	23	22	22	0	29	21	21	27	0	29	21	20	28	0	29	20	20	29	0	28	21	21	28	0	28	21	21	28	0	28	22	21	27	0	29	21	21	28	0	28	21	21	28	0	29	21	21	28	0	28	21	21	28	0	29	21	21	28	0	28	21	21	28	0	28	21	20	28	0	28	21	21	28	0	28	21	21	28	0	27	21	21	28	0	29	21	20	28	0	28	21	20	29	0	28	21	20	29	0	28	21	21	28	0	28	21	20	28	0	28	22	21	28	0	28	21	20	28	0	28	21	21	28	0	27	21	21	29	0	27	21	21	29	0	27	22	20	29	0	27	22	20	29	0	27	22	20	30	0	26	22	20	30	0	26	22	20	30	0	26	22	20	30	0	26	22	19	30	0	26	22	19	30	0	27	22	19	30	0
